zone_id,area_category,max_capacity,fixed_seating,bottleneck_prone,queue_prone,zone_priority
ZONE_05705,6,1710,1,0,0,2
ZONE_05706,7,2072,0,1,1,1
ZONE_05707,2,987,1,1,0,3
ZONE_05708,7,1493,1,0,1,3
ZONE_05709,7,1307,1,0,0,3
ZONE_05710,2,2733,0,0,0,1
ZONE_05711,7,2135,1,1,1,2
ZONE_05712,8,2642,1,1,1,2
ZONE_05713,8,2603,0,1,1,2
ZONE_05714,3,812,0,0,0,1
ZONE_05715,2,968,1,0,1,3
ZONE_05716,6,1565,0,1,0,5
ZONE_05717,5,636,0,0,0,2
ZONE_05718,2,2751,1,0,0,5
ZONE_05719,9,1270,0,0,1,2
ZONE_05720,2,2672,1,1,1,5
ZONE_05721,3,2130,1,0,1,2
ZONE_05722,1,1113,0,0,0,1
ZONE_05723,5,1149,0,0,1,3
ZONE_05724,4,1856,0,0,1,5
ZONE_05725,6,1868,0,1,0,4
ZONE_05726,3,1066,0,0,1,3
ZONE_05727,9,2401,0,1,0,5
ZONE_05728,0,1024,0,1,0,3
ZONE_05729,5,1836,0,1,0,3
ZONE_05730,1,1049,1,1,0,2
ZONE_05731,7,1769,1,0,1,4
ZONE_05732,7,819,1,0,1,1
ZONE_05733,1,2401,0,1,1,3
ZONE_05734,9,1667,0,1,0,4
ZONE_05735,8,2020,0,0,0,3
ZONE_05736,6,2042,1,0,0,3
ZONE_05737,9,2891,1,1,1,1
ZONE_05738,4,1295,0,0,0,1
ZONE_05739,3,2250,0,0,1,2
ZONE_05740,8,1123,1,1,1,5
ZONE_05741,3,936,0,1,0,4
ZONE_05742,4,2390,1,0,0,1
ZONE_05743,3,1127,1,0,0,5
ZONE_05744,7,2053,1,0,0,2
ZONE_05745,5,2567,0,0,1,4
ZONE_05746,3,1040,0,1,0,2
ZONE_05747,9,1688,1,0,1,3
ZONE_05748,7,726,1,1,0,1
ZONE_05749,3,1476,0,0,0,2
ZONE_05750,6,616,0,1,0,5
ZONE_05751,5,1398,1,0,1,1
ZONE_05752,8,1496,0,0,0,2
ZONE_05753,3,886,1,1,1,2
ZONE_05754,2,1547,1,1,0,1
ZONE_05755,0,995,0,0,0,5
ZONE_05756,2,2016,0,1,0,5
ZONE_05757,7,2772,1,1,0,5
ZONE_05758,8,1705,1,1,1,4
ZONE_05759,4,1195,0,1,0,2
ZONE_05760,8,1567,1,1,0,2
ZONE_05761,7,2692,0,0,1,1
ZONE_05762,7,2648,1,0,1,1
ZONE_05763,0,1043,1,0,1,4
ZONE_05764,6,2316,0,0,1,5
ZONE_05765,3,2804,1,0,1,1
ZONE_05766,2,1142,1,1,1,1
ZONE_05767,0,687,0,1,0,3
ZONE_05768,1,2848,1,1,0,4
ZONE_05769,8,1725,1,1,0,3
ZONE_05770,8,2355,0,0,0,2
ZONE_05771,9,2592,1,1,0,1
ZONE_05772,3,562,0,0,0,3
ZONE_05773,7,1910,1,0,0,3
ZONE_05774,2,2502,0,1,1,1
ZONE_05775,3,1376,0,1,0,4
ZONE_05776,2,1258,0,1,1,3
ZONE_05777,5,740,0,0,1,2
ZONE_05778,3,2518,0,0,1,2
ZONE_05779,0,2187,0,0,0,3
ZONE_05780,3,1218,0,1,1,4
ZONE_05781,0,1055,1,0,0,4
ZONE_05782,9,1860,0,1,1,1
ZONE_05783,6,1200,0,0,1,5
ZONE_05784,0,1238,0,1,1,1
ZONE_05785,9,2843,0,0,0,5
ZONE_05786,1,2573,0,1,0,1
ZONE_05787,6,984,1,0,0,1
ZONE_05788,8,2349,0,0,0,3
ZONE_05789,3,2677,1,0,0,1
ZONE_05790,9,835,0,1,0,4
ZONE_05791,9,1347,1,1,0,5
ZONE_05792,2,2617,0,0,0,4
ZONE_05793,2,2541,0,1,0,5
ZONE_05794,9,1434,1,1,0,5
ZONE_05795,6,1241,0,0,1,1
ZONE_05796,4,2367,0,1,1,5
ZONE_05797,8,2072,1,1,1,3
ZONE_05798,6,1395,1,0,1,1
ZONE_05799,7,521,1,1,0,1
ZONE_05800,6,990,1,0,1,5
ZONE_05801,4,2907,1,0,1,4
ZONE_05802,9,1249,1,1,0,3
ZONE_05803,9,772,0,1,1,5
ZONE_05804,5,1582,0,0,1,5
ZONE_05805,4,1560,0,0,1,2
ZONE_05806,8,2124,0,1,1,4
ZONE_05807,5,2989,1,0,1,3
ZONE_05808,2,1572,0,0,0,2
ZONE_05809,0,841,1,1,1,1
ZONE_05810,4,1792,1,0,1,2
ZONE_05811,2,1781,0,1,1,4
ZONE_05812,7,2623,1,1,1,4
ZONE_05813,3,2206,1,1,1,5
ZONE_05814,5,957,0,1,1,5
ZONE_05815,0,776,0,0,0,1
ZONE_05816,2,1881,0,0,0,4
ZONE_05817,2,666,0,1,1,3
ZONE_05818,6,1504,0,0,0,2
ZONE_05819,5,710,0,0,0,5
ZONE_05820,6,1782,1,0,0,3
ZONE_05821,6,2151,1,0,0,2
ZONE_05822,0,1579,1,0,1,3
ZONE_05823,5,1060,0,0,1,1
ZONE_05824,0,814,1,0,0,1
ZONE_05825,5,578,0,1,1,3
ZONE_05826,6,1832,1,0,0,4
ZONE_05827,9,1263,0,0,0,3
ZONE_05828,7,1089,1,0,0,1
ZONE_05829,0,2570,1,0,0,3
ZONE_05830,9,983,1,1,1,3
ZONE_05831,5,853,1,0,1,2
ZONE_05832,9,2316,0,0,0,4
ZONE_05833,0,1334,1,1,1,5
ZONE_05834,4,2181,1,0,1,3
ZONE_05835,2,1713,1,0,0,4
ZONE_05836,4,2686,0,0,0,3
ZONE_05837,7,1240,0,0,0,1
ZONE_05838,6,2397,1,0,0,2
ZONE_05839,7,1054,0,0,0,2
ZONE_05840,3,2994,1,1,0,4
ZONE_05841,0,2226,1,1,1,3
ZONE_05842,2,2632,0,0,0,2
ZONE_05843,9,2118,0,1,0,3
ZONE_05844,3,1191,1,0,1,3
ZONE_05845,6,1589,1,1,0,4
ZONE_05846,0,1205,1,0,0,3
ZONE_05847,4,1337,0,0,0,3
ZONE_05848,4,1550,0,0,0,1
ZONE_05849,7,1822,1,0,0,1
ZONE_05850,2,1249,1,1,0,4
ZONE_05851,7,2904,1,0,1,1
ZONE_05852,8,1602,0,1,0,2
ZONE_05853,1,2311,1,1,1,2
ZONE_05854,8,1057,1,1,1,5
ZONE_05855,6,2292,0,1,0,5
ZONE_05856,3,1926,0,0,0,4
ZONE_05857,1,1210,0,1,1,2
ZONE_05858,5,2960,1,0,1,2
ZONE_05859,9,1512,0,0,0,2
ZONE_05860,0,1927,1,1,1,4
ZONE_05861,4,2351,1,1,1,2
ZONE_05862,6,1238,1,0,1,3
ZONE_05863,4,1564,1,1,0,4
ZONE_05864,3,1199,1,1,0,4
ZONE_05865,4,2320,0,0,1,1
ZONE_05866,6,1084,0,0,0,2
ZONE_05867,9,1069,0,0,1,3
ZONE_05868,1,1891,0,0,0,2
ZONE_05869,8,2010,0,1,0,4
ZONE_05870,8,2808,0,0,1,1
ZONE_05871,9,1385,0,0,0,2
ZONE_05872,0,1643,1,0,0,5
ZONE_05873,5,1456,0,0,0,2
ZONE_05874,7,555,1,0,1,1
ZONE_05875,5,592,0,1,0,1
ZONE_05876,2,1852,0,0,0,3
ZONE_05877,9,774,1,0,0,2
ZONE_05878,9,1906,1,1,0,3
ZONE_05879,3,760,1,0,0,1
ZONE_05880,3,2402,1,1,0,2
ZONE_05881,2,1509,0,0,1,4
ZONE_05882,8,931,0,1,1,3
ZONE_05883,6,1341,0,0,1,2
ZONE_05884,0,2404,0,0,0,4
ZONE_05885,6,1769,0,1,0,4
ZONE_05886,3,2719,0,1,1,5
ZONE_05887,0,2594,0,0,0,3
ZONE_05888,7,1805,0,1,1,5
ZONE_05889,6,563,1,0,1,5
ZONE_05890,7,937,1,1,1,5
ZONE_05891,0,2388,0,1,1,3
ZONE_05892,8,2354,0,1,0,4
ZONE_05893,0,748,0,1,1,5
ZONE_05894,5,612,1,1,1,5
ZONE_05895,7,2588,0,0,1,4
ZONE_05896,9,2794,1,1,0,2
ZONE_05897,8,632,1,1,1,5
ZONE_05898,3,2214,1,1,0,3
ZONE_05899,8,501,1,1,1,3
ZONE_05900,9,1038,0,0,0,3
ZONE_05901,0,1716,1,1,0,3
ZONE_05902,4,711,1,0,1,3
ZONE_05903,9,1478,0,0,0,2
ZONE_05904,3,1020,0,0,0,3
ZONE_05905,9,2996,0,1,0,1
ZONE_05906,6,2773,0,0,1,5
ZONE_05907,4,2833,1,1,1,3
ZONE_05908,6,603,1,0,0,5
ZONE_05909,1,1403,1,1,1,4
ZONE_05910,0,1269,0,1,0,5
ZONE_05911,1,1156,0,0,1,2
ZONE_05912,6,2106,0,1,1,4
ZONE_05913,9,2902,1,1,1,1
ZONE_05914,8,667,1,0,1,3
ZONE_05915,5,1805,1,0,1,1
ZONE_05916,2,2132,1,1,0,5
ZONE_05917,9,2060,1,0,1,5
ZONE_05918,6,1298,0,1,0,2
ZONE_05919,8,1379,0,0,0,2
ZONE_05920,0,1970,1,0,0,4
ZONE_05921,7,1924,1,0,0,4
ZONE_05922,7,532,0,0,0,2
ZONE_05923,0,2316,1,1,0,3
ZONE_05924,0,1246,0,1,1,4
ZONE_05925,5,1168,1,1,1,5
ZONE_05926,4,1058,0,0,1,1
ZONE_05927,7,1240,1,1,1,2
ZONE_05928,5,1013,0,0,1,5
ZONE_05929,3,2541,1,1,0,1
ZONE_05930,4,2734,1,0,1,5
ZONE_05931,8,797,0,0,1,4
ZONE_05932,9,1123,1,0,1,4
ZONE_05933,8,2382,0,1,1,1
ZONE_05934,0,1033,0,0,1,2
ZONE_05935,4,1448,1,0,1,3
ZONE_05936,3,1935,1,1,0,3
ZONE_05937,8,2477,1,0,1,5
ZONE_05938,8,2788,1,0,1,3
ZONE_05939,8,2670,0,1,0,4
ZONE_05940,6,1814,0,0,0,5
ZONE_05941,6,2390,0,1,0,1
ZONE_05942,3,2821,1,0,1,4
ZONE_05943,3,2410,1,1,0,1
ZONE_05944,6,1333,0,1,1,4
ZONE_05945,3,767,1,0,1,4
ZONE_05946,7,1959,0,1,1,5
ZONE_05947,9,1624,0,1,0,2
ZONE_05948,5,2967,0,1,1,2
ZONE_05949,8,1088,1,0,0,3
ZONE_05950,0,2659,0,1,0,2
ZONE_05951,7,1064,0,1,1,5
ZONE_05952,0,660,0,1,1,1
ZONE_05953,0,2720,0,1,0,1
ZONE_05954,6,1498,0,0,0,4
ZONE_05955,9,2255,0,0,1,5
ZONE_05956,5,2173,0,1,0,1
ZONE_05957,9,1590,1,1,0,1
ZONE_05958,5,918,1,1,1,5
ZONE_05959,2,1898,0,0,0,2
ZONE_05960,5,755,0,0,0,5
ZONE_05961,5,993,1,0,1,4
ZONE_05962,6,2592,0,0,0,5
ZONE_05963,0,2986,1,0,0,4
ZONE_05964,0,1011,0,0,1,3
ZONE_05965,2,2574,1,0,1,1
ZONE_05966,6,1835,1,0,0,2
ZONE_05967,7,834,1,0,0,2
ZONE_05968,5,2127,0,1,0,4
ZONE_05969,8,2039,0,1,1,1
ZONE_05970,9,810,0,0,0,5
ZONE_05971,5,740,1,0,1,3
ZONE_05972,6,1341,1,0,1,3
ZONE_05973,8,1095,1,1,1,4
ZONE_05974,9,1601,1,0,1,4
ZONE_05975,4,2947,1,0,1,3
ZONE_05976,2,2132,1,0,0,2
ZONE_05977,7,1834,0,0,0,2
ZONE_05978,5,2765,0,1,0,4
ZONE_05979,8,1157,0,0,0,1
ZONE_05980,3,1578,1,1,0,1
ZONE_05981,2,2141,1,0,1,1
ZONE_05982,8,2218,0,1,0,1
ZONE_05983,6,1013,0,0,1,3
ZONE_05984,9,878,1,0,0,4
ZONE_05985,1,2721,0,0,1,5
ZONE_05986,1,1943,1,1,0,2
ZONE_05987,0,2209,0,0,0,5
ZONE_05988,6,1065,1,1,0,1
ZONE_05989,8,1963,1,0,0,3
ZONE_05990,7,1473,0,0,1,3
ZONE_05991,7,603,0,1,0,5
ZONE_05992,2,938,0,0,0,1
ZONE_05993,8,1354,1,0,0,5
ZONE_05994,0,545,0,1,1,1
ZONE_05995,5,1361,1,0,1,5
ZONE_05996,8,1805,1,0,0,4
ZONE_05997,9,1703,0,1,0,2
ZONE_05998,1,1843,0,0,0,3
ZONE_05999,4,1430,0,0,0,1
ZONE_06000,3,1972,0,0,1,3
ZONE_06001,5,1947,0,0,1,2
ZONE_06002,1,2113,1,0,1,2
ZONE_06003,2,525,1,1,1,3
ZONE_06004,1,1638,0,0,1,4
ZONE_06005,8,1590,1,1,0,2
ZONE_06006,4,587,0,0,0,4
ZONE_06007,3,1268,1,1,0,5
ZONE_06008,9,1115,0,0,1,4
ZONE_06009,1,1783,1,1,1,4
ZONE_06010,4,2011,0,1,1,2
ZONE_06011,4,2764,1,0,1,4
ZONE_06012,8,851,1,0,0,2
ZONE_06013,7,2283,0,1,1,5
ZONE_06014,4,766,1,1,0,2
ZONE_06015,5,2656,0,1,0,5
ZONE_06016,9,1428,0,1,1,4
ZONE_06017,1,2938,0,0,0,4
ZONE_06018,5,2231,0,1,0,3
ZONE_06019,3,1671,0,0,0,3
ZONE_06020,8,2033,1,1,1,4
ZONE_06021,7,1413,1,0,1,1
ZONE_06022,3,2691,0,1,1,4
ZONE_06023,7,2924,0,1,0,2
ZONE_06024,7,2285,0,0,1,4
ZONE_06025,5,2190,0,0,1,2
ZONE_06026,2,839,0,0,1,2
ZONE_06027,2,1583,0,1,0,5
ZONE_06028,4,1124,1,0,1,3
ZONE_06029,0,2778,1,0,0,2
ZONE_06030,4,2110,1,1,0,2
ZONE_06031,0,2359,1,1,0,1
ZONE_06032,6,2953,0,1,0,3
ZONE_06033,1,823,1,1,1,1
ZONE_06034,2,2256,1,1,0,3
ZONE_06035,2,1618,0,0,0,5
ZONE_06036,2,2284,1,1,0,1
ZONE_06037,2,1016,0,1,1,2
ZONE_06038,7,1236,0,0,0,2
ZONE_06039,8,1811,0,1,1,1
ZONE_06040,2,844,0,1,0,3
ZONE_06041,1,1392,0,0,1,5
ZONE_06042,8,2010,1,1,0,4
ZONE_06043,3,2601,0,1,1,3
ZONE_06044,6,2282,0,0,0,5
ZONE_06045,3,1640,0,0,0,3
ZONE_06046,2,595,1,0,0,5
ZONE_06047,6,2127,0,0,0,3
ZONE_06048,1,904,1,1,1,3
ZONE_06049,3,1585,1,0,0,1
ZONE_06050,4,2741,1,1,0,1
ZONE_06051,4,1917,0,0,0,1
ZONE_06052,1,2459,1,1,1,4
ZONE_06053,3,1122,1,1,1,5
ZONE_06054,3,2238,0,1,1,1
ZONE_06055,5,1088,1,1,1,1
ZONE_06056,0,1195,1,0,0,4
ZONE_06057,9,2009,1,1,0,1
ZONE_06058,5,2758,1,1,0,1
ZONE_06059,0,1137,0,0,1,2
ZONE_06060,4,1379,1,1,1,5
ZONE_06061,1,2949,1,1,0,4
ZONE_06062,1,1710,1,0,1,3
ZONE_06063,2,1282,1,1,0,1
ZONE_06064,6,1206,1,1,1,2
ZONE_06065,8,2080,1,0,0,1
ZONE_06066,8,1777,0,0,0,1
ZONE_06067,4,2184,1,0,1,3
ZONE_06068,0,869,0,0,1,3
ZONE_06069,4,935,1,1,0,3
ZONE_06070,9,1271,1,1,1,1
ZONE_06071,5,2866,0,1,1,1
ZONE_06072,1,2578,0,0,1,4
ZONE_06073,0,685,1,1,1,4
ZONE_06074,6,1709,1,0,0,3
ZONE_06075,2,686,0,1,1,2
ZONE_06076,3,2909,0,1,1,3
ZONE_06077,9,566,0,0,0,5
ZONE_06078,6,2429,0,0,0,3
ZONE_06079,4,1507,1,0,0,4
ZONE_06080,9,1478,0,1,0,2
ZONE_06081,9,2892,0,1,1,2
ZONE_06082,4,896,1,1,0,5
ZONE_06083,8,2421,1,1,0,5
ZONE_06084,2,1481,0,1,0,3
ZONE_06085,7,813,1,1,0,1
ZONE_06086,7,1773,1,1,1,4
ZONE_06087,1,1377,1,0,0,3
ZONE_06088,8,2371,0,0,0,2
ZONE_06089,6,857,0,1,1,1
ZONE_06090,2,1332,0,1,1,5
ZONE_06091,9,2880,1,1,0,4
ZONE_06092,2,2111,1,1,1,1
ZONE_06093,7,794,0,1,1,5
ZONE_06094,0,817,1,1,1,4
ZONE_06095,2,679,1,1,0,3
ZONE_06096,5,851,1,0,1,5
ZONE_06097,8,715,1,1,0,3
ZONE_06098,8,1872,1,0,1,5
ZONE_06099,5,1786,1,0,0,4
ZONE_06100,3,948,0,1,0,2
ZONE_06101,5,1214,1,0,1,4
ZONE_06102,8,1421,0,0,1,3
ZONE_06103,3,1367,1,0,1,5
ZONE_06104,8,2488,0,1,1,2
ZONE_06105,6,1557,0,0,1,3
ZONE_06106,0,2100,1,1,1,4
ZONE_06107,6,2326,1,0,1,2
ZONE_06108,4,1638,0,0,1,2
ZONE_06109,0,1458,0,1,0,1
ZONE_06110,1,2447,1,0,1,2
ZONE_06111,5,1565,0,0,1,2
ZONE_06112,6,519,0,1,1,4
ZONE_06113,6,2614,0,1,1,3
ZONE_06114,7,1824,0,1,1,4
ZONE_06115,8,1028,0,1,0,1
ZONE_06116,4,1485,0,1,1,5
ZONE_06117,1,2650,0,1,0,2
ZONE_06118,8,1146,0,1,1,4
ZONE_06119,1,1892,0,1,1,1
ZONE_06120,9,1531,1,1,1,3
ZONE_06121,7,1873,0,0,1,4
ZONE_06122,8,510,1,1,1,4
ZONE_06123,5,885,1,0,1,1
ZONE_06124,7,2759,0,1,1,2
ZONE_06125,6,1261,0,1,0,1
ZONE_06126,8,1851,0,0,0,1
ZONE_06127,8,2371,0,1,1,5
ZONE_06128,8,2412,0,0,0,4
ZONE_06129,7,1998,0,0,1,1
ZONE_06130,8,1883,0,0,0,1
ZONE_06131,9,2388,1,0,1,5
ZONE_06132,1,1017,1,1,0,2
ZONE_06133,9,2594,1,0,0,1
ZONE_06134,1,1411,1,1,1,3
ZONE_06135,9,1665,0,1,0,5
ZONE_06136,8,1302,1,0,1,4
ZONE_06137,9,2270,0,1,1,1
ZONE_06138,2,2911,0,0,1,4
ZONE_06139,3,926,1,0,1,2
ZONE_06140,3,524,0,1,0,5
ZONE_06141,8,968,1,1,1,5
ZONE_06142,9,1232,1,1,0,5
ZONE_06143,7,1942,0,0,0,2
ZONE_06144,4,992,1,0,0,5
ZONE_06145,0,2813,1,0,1,1
ZONE_06146,4,2046,1,1,0,2
ZONE_06147,2,2431,0,0,0,2
ZONE_06148,5,1717,0,0,0,1
ZONE_06149,1,695,0,1,1,1
ZONE_06150,2,1722,0,1,1,2
ZONE_06151,2,718,1,0,1,4
ZONE_06152,2,2013,0,1,1,2
ZONE_06153,7,1398,0,1,1,4
ZONE_06154,0,690,0,1,0,2
ZONE_06155,6,1919,1,1,1,1
ZONE_06156,5,1743,1,0,0,4
ZONE_06157,2,1831,1,1,0,2
ZONE_06158,5,2870,1,1,1,2
ZONE_06159,3,961,1,1,1,1
ZONE_06160,0,2822,1,1,1,4
ZONE_06161,4,2880,1,0,1,3
ZONE_06162,8,1338,0,0,1,3
ZONE_06163,9,2715,1,1,0,1
ZONE_06164,8,929,1,1,1,4
ZONE_06165,5,1293,0,1,1,1
ZONE_06166,1,1582,1,0,0,5
ZONE_06167,2,1871,1,1,0,2
ZONE_06168,9,1151,0,0,1,3
ZONE_06169,6,1503,1,0,0,4
ZONE_06170,6,802,1,0,1,2
ZONE_06171,9,2138,1,0,0,3
ZONE_06172,0,2705,0,1,0,3
ZONE_06173,4,2479,0,1,0,1
ZONE_06174,2,912,1,1,0,2
ZONE_06175,3,2475,0,1,1,4
ZONE_06176,4,690,1,0,1,5
ZONE_06177,4,1381,0,0,1,2
ZONE_06178,7,2817,0,0,1,4
ZONE_06179,9,1818,0,0,0,2
ZONE_06180,1,2279,0,0,1,4
ZONE_06181,7,2287,1,0,0,3
ZONE_06182,3,2198,0,1,1,3
ZONE_06183,7,1792,1,0,0,3
ZONE_06184,8,736,1,1,0,3
ZONE_06185,8,1399,1,1,0,4
ZONE_06186,1,765,0,0,1,2
ZONE_06187,9,503,1,1,0,2
ZONE_06188,6,732,0,0,1,4
ZONE_06189,6,2026,1,1,0,1
ZONE_06190,3,1404,0,0,0,5
ZONE_06191,6,1996,1,1,0,4
ZONE_06192,5,1905,0,1,0,4
ZONE_06193,7,2890,0,0,1,1
ZONE_06194,3,1272,0,0,1,1
ZONE_06195,6,2141,0,1,1,3
ZONE_06196,8,1826,0,1,1,3
ZONE_06197,0,686,0,1,0,3
ZONE_06198,8,2558,1,0,0,3
ZONE_06199,6,1828,0,1,0,1
ZONE_06200,6,783,0,0,0,5
ZONE_06201,8,2805,1,0,0,4
ZONE_06202,9,668,0,1,0,4
ZONE_06203,7,946,1,1,1,3
ZONE_06204,6,2180,1,0,1,5
ZONE_06205,0,2880,0,1,0,2
ZONE_06206,9,2220,1,0,0,2
ZONE_06207,2,1345,1,0,0,1
ZONE_06208,4,1548,1,0,0,5
ZONE_06209,0,2590,1,1,1,1
ZONE_06210,0,1815,1,1,1,2
ZONE_06211,8,694,0,1,0,1
ZONE_06212,1,891,1,0,1,2
ZONE_06213,3,1042,1,0,0,2
ZONE_06214,1,2782,1,0,1,1
ZONE_06215,6,1266,1,0,1,1
ZONE_06216,6,913,0,0,1,5
ZONE_06217,6,2070,1,1,1,5
ZONE_06218,0,1891,1,0,1,3
ZONE_06219,0,1210,1,0,1,1
ZONE_06220,0,2527,1,0,0,4
ZONE_06221,0,2444,0,0,0,3
ZONE_06222,4,2465,0,0,1,3
ZONE_06223,8,1237,1,1,0,4
ZONE_06224,1,1179,0,0,0,3
ZONE_06225,9,2039,1,1,0,5
ZONE_06226,6,1761,0,0,0,1
ZONE_06227,5,2129,1,0,1,2
ZONE_06228,5,1546,0,1,1,4
ZONE_06229,9,2113,1,0,0,5
ZONE_06230,4,1411,0,1,0,1
ZONE_06231,7,847,1,0,0,5
ZONE_06232,5,2748,0,0,1,5
ZONE_06233,3,2836,0,0,0,2
ZONE_06234,2,2487,1,1,1,1
ZONE_06235,1,1101,1,1,1,3
ZONE_06236,3,2947,0,0,0,4
ZONE_06237,4,1542,1,1,1,4
ZONE_06238,9,563,1,1,0,5
ZONE_06239,9,855,1,1,1,3
ZONE_06240,5,1621,1,0,0,4
ZONE_06241,0,1949,1,0,0,5
ZONE_06242,8,949,0,1,0,1
ZONE_06243,5,604,0,1,0,1
ZONE_06244,4,2438,1,0,1,5
ZONE_06245,8,1467,0,0,1,1
ZONE_06246,4,1963,0,1,1,3
ZONE_06247,1,2857,1,0,0,2
ZONE_06248,7,2759,0,0,0,5
ZONE_06249,1,2213,0,0,1,3
ZONE_06250,6,2359,0,0,1,1
ZONE_06251,1,2762,1,0,1,1
ZONE_06252,2,647,1,1,1,3
ZONE_06253,2,2604,0,0,0,1
ZONE_06254,9,754,0,1,1,2
ZONE_06255,1,1430,0,1,0,2
ZONE_06256,1,2235,0,0,1,2
ZONE_06257,5,1675,1,1,0,5
ZONE_06258,7,1922,0,0,1,1
ZONE_06259,1,2680,1,1,0,1
ZONE_06260,8,2608,0,1,0,3
ZONE_06261,7,2005,0,0,0,4
ZONE_06262,0,1236,1,0,0,4
ZONE_06263,6,2932,1,1,0,1
ZONE_06264,3,1804,1,1,0,5
ZONE_06265,5,1032,1,0,0,5
ZONE_06266,2,2623,0,0,1,1
ZONE_06267,7,1964,0,1,0,5
ZONE_06268,3,2911,0,0,1,1
ZONE_06269,5,1114,0,0,1,5
ZONE_06270,7,2300,0,0,1,2
ZONE_06271,1,559,0,1,0,1
ZONE_06272,9,708,0,1,1,4
ZONE_06273,7,1133,1,0,0,5
ZONE_06274,7,1683,1,0,0,4
ZONE_06275,2,1377,0,1,1,2
ZONE_06276,4,1632,0,1,1,1
ZONE_06277,8,1116,1,1,0,4
ZONE_06278,5,2838,0,1,0,5
ZONE_06279,7,638,1,0,0,3
ZONE_06280,2,2478,1,1,1,5
ZONE_06281,4,2569,1,1,1,2
ZONE_06282,9,2897,0,1,1,3
ZONE_06283,6,2653,1,1,0,4
ZONE_06284,6,1529,1,0,0,3
ZONE_06285,9,2035,1,1,0,5
ZONE_06286,7,921,1,1,0,4
ZONE_06287,0,2997,1,1,0,5
ZONE_06288,9,1446,0,0,1,2
ZONE_06289,2,2370,1,1,1,2
ZONE_06290,0,937,0,0,0,2
ZONE_06291,0,943,0,1,0,3
ZONE_06292,4,2849,0,0,0,4
ZONE_06293,0,1973,0,1,1,2
ZONE_06294,7,2132,0,0,0,2
ZONE_06295,6,1614,0,1,1,2
ZONE_06296,8,767,1,1,0,4
ZONE_06297,5,2099,1,1,1,3
ZONE_06298,4,2197,1,0,1,3
ZONE_06299,8,1287,0,1,0,5
ZONE_06300,0,1914,0,0,0,4
ZONE_06301,9,2066,1,1,1,4
ZONE_06302,1,2289,0,1,0,3
ZONE_06303,9,2866,0,0,0,4
ZONE_06304,1,1731,1,1,1,5
ZONE_06305,8,2564,0,1,0,3
ZONE_06306,9,1883,0,0,1,4
ZONE_06307,7,1754,0,0,0,2
ZONE_06308,6,1879,0,1,0,4
ZONE_06309,0,854,1,1,1,1
ZONE_06310,3,2489,1,1,0,1
ZONE_06311,4,2054,0,1,0,2
ZONE_06312,3,1546,1,1,1,2
ZONE_06313,5,2609,1,1,1,2
ZONE_06314,8,1669,1,1,0,4
ZONE_06315,3,1441,0,1,0,1
ZONE_06316,9,2124,1,0,0,2
ZONE_06317,9,870,0,0,1,3
ZONE_06318,1,531,0,0,1,3
ZONE_06319,0,1034,0,0,1,3
ZONE_06320,8,1004,1,1,1,4
ZONE_06321,4,1193,0,0,1,2
ZONE_06322,0,1050,0,1,0,2
ZONE_06323,8,1841,0,1,1,2
ZONE_06324,1,905,0,1,0,4
ZONE_06325,5,2716,0,1,1,5
ZONE_06326,8,2422,1,1,0,4
ZONE_06327,2,1073,1,0,1,4
ZONE_06328,4,935,1,0,1,3
ZONE_06329,9,812,0,0,1,1
ZONE_06330,1,1361,1,1,1,3
ZONE_06331,5,2529,1,1,0,5
ZONE_06332,3,708,1,0,1,3
ZONE_06333,8,2871,0,0,1,2
ZONE_06334,2,2009,1,0,1,2
ZONE_06335,0,982,1,0,1,2
ZONE_06336,8,1867,0,1,1,4
ZONE_06337,9,2114,1,1,1,4
ZONE_06338,5,680,1,0,1,1
ZONE_06339,8,2304,0,0,1,5
ZONE_06340,4,2924,1,1,0,4
ZONE_06341,7,1198,1,0,0,5
ZONE_06342,3,2765,1,1,0,4
ZONE_06343,0,1479,1,1,1,3
ZONE_06344,0,629,1,1,1,1
ZONE_06345,7,2039,0,0,0,5
ZONE_06346,4,2238,0,0,1,4
ZONE_06347,7,734,1,0,1,5
ZONE_06348,9,1900,0,0,0,3
ZONE_06349,4,2400,0,1,1,3
ZONE_06350,9,2125,1,0,1,4
ZONE_06351,0,2239,0,1,0,4
ZONE_06352,1,2392,1,0,1,3
ZONE_06353,3,1539,1,0,0,1
ZONE_06354,8,2984,0,1,0,3
ZONE_06355,3,849,1,0,0,4
ZONE_06356,3,958,0,0,0,1
ZONE_06357,3,1793,1,0,1,2
ZONE_06358,8,2550,1,0,1,1
ZONE_06359,7,1192,1,0,1,3
ZONE_06360,5,1504,1,0,1,2
ZONE_06361,6,2817,0,1,1,4
ZONE_06362,6,2677,0,1,1,1
ZONE_06363,8,2348,1,0,1,3
ZONE_06364,8,2361,0,0,1,4
ZONE_06365,4,872,0,0,0,5
ZONE_06366,9,1925,1,0,0,2
ZONE_06367,6,1023,0,1,0,4
ZONE_06368,0,2518,0,0,1,5
ZONE_06369,2,2472,0,1,0,4
ZONE_06370,9,2999,0,1,1,3
ZONE_06371,7,842,1,1,1,3
ZONE_06372,7,1861,1,1,0,5
ZONE_06373,6,1163,1,1,0,3
ZONE_06374,8,590,1,0,1,4
ZONE_06375,9,713,0,1,0,1
